epoch, dloss, daccuracy, gloss
96,0.0006165497470647097,100.0,7.3997297286987305

97,0.003952503786422312,100.0,7.304462432861328

98,0.0011033251648768783,100.0,7.288936614990234

99,0.0017330656410194933,100.0,7.079665184020996

100,0.0009710887679830194,100.0,7.246518135070801

101,0.0009685568802524358,100.0,7.27237606048584

102,0.000891177129233256,100.0,6.896059036254883

103,0.0005466580332722515,100.0,7.3935394287109375

104,0.0006892705569043756,100.0,7.217197418212891

105,0.0006952765979804099,100.0,6.9869890213012695

106,0.0011845870758406818,100.0,7.076793670654297

107,0.0007551717571914196,100.0,7.346349239349365

108,0.0008239897433668375,100.0,7.455224990844727

109,0.001180894032586366,100.0,7.083249568939209

110,0.004367377434391528,100.0,7.0670318603515625

111,0.000555573744350113,100.0,7.1053667068481445

112,0.0005975898529868573,100.0,7.005695343017578

113,0.000684781203744933,100.0,7.088559150695801

114,0.0006405442400136963,100.0,7.452808380126953

115,0.000695365306455642,100.0,7.188662528991699

116,0.0006464264588430524,100.0,7.230851650238037

117,0.0005696436564903706,100.0,7.231356143951416

118,0.0011456776992417872,100.0,7.0858073234558105

119,0.0005576898984145373,100.0,7.017343044281006

120,0.0008968876209110022,100.0,7.15993595123291

121,0.0009795051300898194,100.0,7.2979021072387695

122,0.000637190358247608,100.0,7.15683126449585

123,0.0006313011253951117,100.0,7.256251335144043

124,0.0008965356973931193,100.0,7.282510280609131

125,0.0007927636615931988,100.0,7.460984706878662

126,0.00535503716673702,100.0,7.507925510406494

127,0.0005787948612123728,100.0,7.216177940368652

128,0.0007688201148994267,100.0,7.27385139465332

129,0.0005189762887312099,100.0,7.121045112609863

130,0.0004328933428041637,100.0,7.0965752601623535

131,0.0005111922655487433,100.0,7.077786445617676

132,0.0006281285313889384,100.0,7.321943283081055

133,0.0005252491391729563,100.0,7.456542015075684

134,0.0004397421871544793,100.0,7.2624287605285645

135,0.0004951445444021374,100.0,7.402598857879639

136,0.0004867549068876542,100.0,7.490771293640137

137,0.0006322758563328534,100.0,7.285470485687256

138,0.0006169838306959718,100.0,7.419225692749023

139,0.0006408355548046529,100.0,7.324428558349609

140,0.0005136396212037653,100.0,7.574211120605469

141,0.00047595232899766415,100.0,7.618717193603516

142,0.000755546527216211,100.0,7.477707862854004

143,0.00047185886069200933,100.0,7.6170501708984375

144,0.000513763923663646,100.0,7.640834808349609

145,0.00038405845407396555,100.0,7.5235395431518555

146,0.0006942641630303115,100.0,7.556440830230713

147,0.0004569828452076763,100.0,7.696342468261719

148,0.0004106507112737745,100.0,7.67378044128418

149,0.0005509070469997823,100.0,7.5644965171813965

150,0.00031340827990788966,100.0,7.561652183532715

151,0.0007500549836549908,100.0,7.723786354064941

152,0.0003809538611676544,100.0,7.586929798126221

153,0.0003305770660517737,100.0,7.7589216232299805

154,0.00042133615352213383,100.0,7.584733009338379

155,0.0006413771043298766,100.0,7.69044303894043

156,0.00046223918616306037,100.0,7.695714950561523

157,0.0003533370327204466,100.0,7.8813018798828125

158,0.0006398068217094988,100.0,7.762934684753418

159,0.00032237159030046314,100.0,7.904885292053223

160,0.0009064989280886948,100.0,7.908199310302734

161,0.0003457753045950085,100.0,8.049957275390625

162,0.0007382534968201071,100.0,7.839134216308594

163,0.00041671935468912125,100.0,7.880524158477783

164,0.0003476347046671435,100.0,7.600008964538574

165,0.001001730328425765,100.0,7.954828262329102

166,0.0006711576133966446,100.0,7.6077680587768555

167,0.0002863676199922338,100.0,7.814383506774902

168,0.00031774822855368257,100.0,7.9015302658081055

169,0.0003302502300357446,100.0,7.735088348388672

170,0.0004960209043929353,100.0,7.933598041534424

171,0.0008131286158459261,100.0,7.862259387969971

172,0.0019358259305590764,100.0,7.8776021003723145

173,0.0004895086603937671,100.0,7.895233154296875

174,0.0005019675591029227,100.0,7.823538780212402

175,0.0003034389010281302,100.0,7.906953811645508

176,0.00034671631874516606,100.0,7.926406383514404

177,0.00031438823498319834,100.0,7.693303108215332

178,0.000349808789906092,100.0,7.906000137329102

179,0.000609240640187636,100.0,7.940081596374512

180,0.0002804225659929216,100.0,7.691479206085205

181,0.0011074876674683765,100.0,7.7675957679748535

182,0.0003472928365226835,100.0,7.809569835662842

183,0.0004479183116927743,100.0,7.809761047363281

184,0.0004220554983476177,100.0,7.903125762939453

185,0.0005409185687312856,100.0,7.756082534790039

186,0.00038320371822919697,100.0,7.829169273376465

187,0.0010070290445582941,100.0,7.801504611968994

188,0.00037335844535846263,100.0,7.891517639160156

189,0.00037055733264423907,100.0,8.027974128723145

190,0.0002866048162104562,100.0,7.8767194747924805

191,0.00024913183005992323,100.0,7.827000617980957

192,0.0002764098026091233,100.0,7.9221391677856445

193,0.00035473552998155355,100.0,7.973485469818115

194,0.0005099634581711143,100.0,7.931515693664551

195,0.00027715869509847835,100.0,7.915802001953125

196,0.00028287018358241767,100.0,7.856815338134766

197,0.0002786558325169608,100.0,7.9401373863220215

198,0.0002948800683952868,100.0,8.089245796203613

199,0.0003246744745410979,100.0,8.047406196594238

200,0.0002501127128198277,100.0,7.828186988830566

201,0.00024101505186990835,100.0,7.93898868560791

202,0.00036449973413255066,100.0,7.946967124938965

203,0.0002432662804494612,100.0,8.071971893310547

204,0.0004978970973752439,100.0,8.11735725402832

205,0.0004885012604063377,100.0,8.203746795654297

206,0.0003322285338072106,100.0,8.227079391479492

207,0.0004793730622623116,100.0,8.1710786819458

208,0.0002373950555920601,100.0,8.245141983032227

209,0.00026521099789533764,100.0,8.294471740722656

210,0.00043580874626059085,100.0,8.08963680267334

211,0.0002942341088782996,100.0,8.217793464660645

212,0.0003039894509129226,100.0,8.153621673583984

213,0.0002534565137466416,100.0,8.35741901397705

214,0.00037052002153359354,100.0,8.099639892578125

215,0.0006184832891449332,100.0,8.175252914428711

216,0.0003803193394560367,100.0,8.165395736694336

217,0.00032442790688946843,100.0,8.132220268249512

218,0.00023012623933027498,100.0,8.323280334472656

219,0.0003496474528219551,100.0,8.261489868164062

220,0.0007095836626831442,100.0,8.228528022766113

221,0.0005537357064895332,100.0,8.409687042236328

222,0.0003268505242886022,100.0,8.349322319030762

223,0.00020006537670269608,100.0,8.465143203735352

224,0.0002184414042858407,100.0,8.13608455657959

225,0.0002415738854324445,100.0,8.178627014160156

226,0.00021015329548390582,100.0,8.301650047302246

227,0.00026577231619739905,100.0,8.17480754852295

228,0.0006014118553139269,100.0,8.126749038696289

229,0.00022841249301563948,100.0,8.398382186889648

230,0.0002374602045165375,100.0,8.448379516601562

231,0.00019997872004751116,100.0,8.428220748901367

232,0.0002607227870612405,100.0,8.529300689697266

233,0.00024816679797368124,100.0,8.678647994995117

234,0.00018910844664787874,100.0,8.415338516235352

235,0.0001682007423369214,100.0,8.348570823669434

236,0.0003051219682674855,100.0,8.331982612609863

237,0.0002025393841904588,100.0,8.257721900939941

238,0.0002259536413475871,100.0,8.332292556762695

239,0.00017114188449340872,100.0,8.432328224182129

240,0.00023250645608641207,100.0,8.469915390014648

241,0.0002612278040032834,100.0,8.377703666687012

242,0.00023169282940216362,100.0,8.41891098022461

243,0.0002689311804715544,100.0,8.24455451965332

244,0.00018849495245376602,100.0,8.637439727783203

245,0.00018955509585794061,100.0,8.628206253051758

246,0.00017224533803528175,100.0,8.472740173339844

247,0.0005245943393674679,100.0,8.5439453125

248,0.00023593030346091837,100.0,8.393791198730469

249,0.00017149333143606782,100.0,8.61906623840332

250,0.00019117112969979644,100.0,8.362241744995117

251,0.00021453038789331913,100.0,8.34798812866211

252,0.00024071356165222824,100.0,8.427042961120605

253,0.0002425081402179785,100.0,8.419538497924805

254,0.0003040632000193,100.0,8.569269180297852

255,0.0001864808873506263,100.0,8.446416854858398

256,0.00021947706409264356,100.0,8.426145553588867

257,0.00020130191842326894,100.0,8.64731502532959

258,0.00017042621038854122,100.0,8.845951080322266

259,0.0001521341037005186,100.0,8.645652770996094

260,0.0012526725622592494,100.0,8.500723838806152

261,0.00013842165571986698,100.0,8.505818367004395

262,0.00016953112208284438,100.0,8.693915367126465

263,0.00018999160238308832,100.0,8.45720100402832

264,0.0009734893901622854,100.0,8.62810230255127

265,0.00013226749615569133,100.0,8.54904556274414

266,0.00028915179427713156,100.0,8.703611373901367

267,0.00027816600049845874,100.0,8.339141845703125

268,0.00019729783525690436,100.0,8.461599349975586

269,0.00023085457360139117,100.0,8.399023056030273

270,0.00016830161985126324,100.0,8.471663475036621

271,0.00017081600162782706,100.0,8.291400909423828

272,0.00012839771807193756,100.0,8.476171493530273

273,0.00014205915613274556,100.0,8.547416687011719

274,0.0003537909724400379,100.0,8.401820182800293

275,0.0002166161866625771,100.0,8.508474349975586

276,0.000998310060822405,100.0,8.48478889465332

277,0.00019809696823358536,100.0,8.443727493286133

278,0.00014769855624763295,100.0,8.58859634399414

279,0.00018917176203103736,100.0,8.410599708557129

280,0.0008027469593798742,100.0,8.485244750976562

281,0.0009096536523429677,100.0,8.478517532348633

282,0.0001592872904438991,100.0,8.514204025268555

283,0.00015946289931889623,100.0,8.453667640686035

284,0.00017767255485523492,100.0,8.426813125610352

285,0.00016159009101102129,100.0,8.483050346374512

286,0.00014778418517380487,100.0,8.466386795043945

287,0.00017052470866474323,100.0,8.69682502746582

288,0.00012780722136085387,100.0,8.42044448852539

289,0.000191474384337198,100.0,8.54137897491455

290,0.0001780918682925403,100.0,8.744902610778809

291,0.00035313095577294007,100.0,8.45064926147461

292,0.00024778966326266527,100.0,8.58547306060791

293,0.00022333909873850644,100.0,8.435282707214355

294,0.001627291610930115,100.0,8.434898376464844

295,0.0010673275901353918,100.0,8.300230026245117

296,0.0002379479046794586,100.0,8.582695007324219

297,0.000151830105096451,100.0,8.534533500671387

298,0.00016384454647777602,100.0,8.533319473266602

299,0.0001738706778269261,100.0,8.392127990722656

300,0.0001593642846273724,100.0,8.437576293945312

301,0.0005899952666368335,100.0,8.507559776306152

302,0.00015957756659190636,100.0,8.301993370056152

303,0.00021623136126436293,100.0,8.331046104431152

304,0.0002766931429505348,100.0,8.587589263916016

305,0.00022417572472477332,100.0,8.64077377319336

306,0.00022659961541648954,100.0,8.554147720336914

307,0.00021159880998311564,100.0,8.254029273986816

308,0.0001350805105175823,100.0,8.400809288024902

309,0.0001961905581993051,100.0,8.541945457458496

310,0.00014421063679037616,100.0,8.360916137695312

311,0.00015155358050833456,100.0,8.401325225830078

312,0.00013338337339519057,100.0,8.564190864562988

313,0.00021010959608247504,100.0,8.550813674926758

314,0.0001447702816221863,100.0,8.403766632080078

315,0.00028735741216223687,100.0,8.6244535446167

316,0.00015722293028375134,100.0,8.486143112182617

317,0.00014079851644055452,100.0,8.478296279907227

318,0.00011808043564087711,100.0,8.614770889282227

319,0.00020316965674282983,100.0,8.876029014587402

320,0.00015523701586062089,100.0,8.767228126525879

321,0.0003058387665078044,100.0,8.779552459716797

322,0.0002495077351341024,100.0,8.710302352905273

323,0.00020015109475934878,100.0,8.874191284179688

324,0.00012427290494088084,100.0,8.576662063598633

325,0.00016248504834948108,100.0,8.511331558227539

326,0.00013449813923216425,100.0,8.868928909301758

327,0.00012097661237930879,100.0,9.011505126953125

328,0.0003715518832905218,100.0,8.796116828918457

329,0.0001259768396266736,100.0,8.55691909790039

330,0.00021336969803087413,100.0,8.779468536376953

331,0.0001119850257964572,100.0,8.774110794067383

332,0.00011986872050329112,100.0,8.792405128479004

333,0.00017432611639378592,100.0,8.88907241821289

334,0.00013090673382976092,100.0,8.787357330322266

335,0.00011830390940303914,100.0,8.76528549194336

336,0.00011631242887233384,100.0,8.71525764465332

337,0.00011376670227036811,100.0,8.859098434448242

338,0.00012303610856179148,100.0,8.624150276184082

339,0.00014562709111487493,100.0,8.709809303283691

340,0.0002711068882490508,100.0,8.949333190917969

341,0.00013326877524377778,100.0,8.7251615524292

342,0.00023536168737336993,100.0,8.779607772827148

343,0.00010937508341157809,100.0,9.0390625

344,0.0008705523432581685,100.0,8.78322696685791

345,0.00012416830941219814,100.0,8.774788856506348

346,0.00010263298463542014,100.0,8.893465042114258

347,0.00017865437985165045,100.0,8.918338775634766

348,0.00022627475846093148,100.0,8.644454002380371

349,0.00021680181089323014,100.0,8.779655456542969

350,0.0001441048298147507,100.0,8.911191940307617

351,0.00010333984391763806,100.0,8.69691276550293

352,0.000176138142705895,100.0,8.845715522766113

353,0.00019633024203358218,100.0,9.003379821777344

354,0.0001291820517508313,100.0,8.846424102783203

355,9.365600999444723e-05,100.0,8.960362434387207

356,0.00013987910642754287,100.0,9.128015518188477

357,0.00014234038098948076,100.0,9.076960563659668

358,0.00016467423847643659,100.0,8.849651336669922

359,0.00010285868847859092,100.0,8.909374237060547

360,0.00010139255573449191,100.0,8.869913101196289

361,0.00017581639986019582,100.0,9.07314682006836

362,0.00011579682904994115,100.0,8.81265926361084

363,0.00010818625014508143,100.0,9.21052360534668

364,8.16773135738913e-05,100.0,8.88161849975586

365,0.00012883448653155938,100.0,9.027015686035156

366,8.446339779766276e-05,100.0,8.946694374084473

367,0.00018074072431772947,100.0,8.882458686828613

368,0.00011218352665309794,100.0,9.02419662475586

369,0.0001413943391526118,100.0,8.987966537475586

370,8.982576764537953e-05,100.0,9.061166763305664

371,8.364723362319637e-05,100.0,9.071062088012695

372,0.00011578930207178928,100.0,9.074576377868652

373,8.415820775553584e-05,100.0,9.006656646728516

374,9.933867295330856e-05,100.0,8.928925514221191

375,0.00020768453396158293,100.0,9.02976131439209

376,0.0001000770425889641,100.0,9.325353622436523

377,0.00012693495591520332,100.0,9.138679504394531

378,0.00021553441183641553,100.0,8.887880325317383

379,0.00011117255417048,100.0,9.115032196044922

380,0.00015683215315220878,100.0,8.961431503295898

381,0.00010460372868692502,100.0,8.97088623046875

382,9.83929930953309e-05,100.0,9.0718412399292

383,0.00011197035200893879,100.0,9.028388023376465

384,0.00015131699910853058,100.0,9.102958679199219

385,9.632874571252614e-05,100.0,8.991174697875977

386,0.000286784052150324,100.0,8.982041358947754

387,0.0001317740825470537,100.0,8.899175643920898

388,0.00012445687752915546,100.0,8.985343933105469

389,0.00010875507723540068,100.0,9.112991333007812

390,0.00010745088366093114,100.0,9.040390014648438

391,7.559844925708603e-05,100.0,8.98980712890625

392,0.00010466801904840395,100.0,8.99879264831543

393,0.000105698640254559,100.0,9.096506118774414

394,0.00011364882084308192,100.0,9.187578201293945

395,7.444346192642115e-05,100.0,9.238227844238281

396,0.00016150982264662161,100.0,9.111761093139648

397,7.85077536420431e-05,100.0,9.276336669921875

398,0.00042640005267458037,100.0,9.433801651000977

399,8.925703514250927e-05,100.0,9.138188362121582

400,7.783697219565511e-05,100.0,9.16125774383545

401,0.00012455422256607562,100.0,9.239362716674805

402,0.004418665874254657,100.0,9.14474105834961

403,0.00013802931789541617,100.0,9.011363983154297

404,0.00011260408064117655,100.0,8.771162033081055

405,8.191413508029655e-05,100.0,8.738308906555176

406,8.650447216496104e-05,100.0,8.806282043457031

407,0.00011618221833487041,100.0,8.889239311218262

408,0.0001102961105061695,100.0,8.802281379699707

409,9.299220891989535e-05,100.0,8.732795715332031

410,0.00028002687758998945,100.0,8.803360939025879

411,0.00014038208246347494,100.0,8.811439514160156

412,0.00011384650861145929,100.0,8.818123817443848

413,0.0001390043253195472,100.0,8.730180740356445

414,9.14471083888202e-05,100.0,8.956236839294434

415,0.0001062999726855196,100.0,8.907035827636719

416,0.00011065179569413885,100.0,8.720845222473145

417,9.509158917353489e-05,100.0,8.784416198730469

418,0.00011662858742056414,100.0,8.941213607788086

419,0.00013590454545919783,100.0,8.759422302246094

420,8.105785036605084e-05,100.0,8.79917049407959

421,9.489808144280687e-05,100.0,8.85991096496582

422,0.0002246389994979836,100.0,8.747604370117188

423,9.407512879988644e-05,100.0,8.787017822265625

424,9.773802958079614e-05,100.0,9.012100219726562

425,0.00015829729090910405,100.0,9.04371452331543

426,0.0001824419159675017,100.0,8.940011978149414

427,0.0004975590418325737,100.0,9.120431900024414

428,0.00012310585225350223,100.0,8.969292640686035

429,0.00012535921996459365,100.0,9.152111053466797

430,9.455695180804469e-05,100.0,9.204124450683594

431,9.646804028307088e-05,100.0,8.955148696899414

432,0.0002856880164472386,100.0,9.019529342651367

433,0.00010290888894814998,100.0,9.135185241699219

434,9.368604150949977e-05,100.0,9.039908409118652

435,9.584578401700128e-05,100.0,9.066261291503906

436,8.805405741441064e-05,100.0,8.942627906799316

437,7.855892272345955e-05,100.0,9.08088207244873

438,8.340386921190657e-05,100.0,8.937366485595703

439,8.551441715098917e-05,100.0,8.890167236328125

440,8.97183299457538e-05,100.0,9.168625831604004

441,0.0001164282439276576,100.0,9.132532119750977

442,0.0001641075941734016,100.0,9.027963638305664

443,0.00010503064549993724,100.0,9.267656326293945

444,0.0025892319026752375,100.0,9.17815113067627

445,8.493694986100309e-05,100.0,8.859827041625977

446,0.00010944242239929736,100.0,9.005796432495117

447,9.843189218372572e-05,100.0,8.905499458312988

448,0.00010777085662994068,100.0,8.702560424804688

449,9.188301373797003e-05,100.0,8.842472076416016

450,0.00013700664567295462,100.0,9.039642333984375

451,7.844289029890206e-05,100.0,9.00169563293457

452,8.184155331036891e-05,100.0,8.73922061920166

453,0.0026100475224666297,100.0,8.783853530883789

454,9.722719551064074e-05,100.0,8.726391792297363

455,0.00011131715837109368,100.0,8.722077369689941

456,0.00012638651605811901,100.0,8.757549285888672

457,0.00012058431821060367,100.0,8.631125450134277

458,0.00011741844900825527,100.0,8.593482971191406

459,0.0001300465373788029,100.0,8.562095642089844

460,0.00020654873515013605,100.0,8.572311401367188

461,0.00014335820378619246,100.0,8.623430252075195

462,0.00011996477951470297,100.0,8.7156982421875

463,0.000355522999598179,100.0,8.751182556152344

464,0.00013884229701943696,100.0,8.545997619628906

465,0.00016731877985876054,100.0,8.601898193359375

466,0.00011721693590516225,100.0,8.535909652709961

467,0.00010833929081854876,100.0,8.653804779052734

468,0.00012168201101303566,100.0,8.567789077758789

469,0.00011739012916223146,100.0,8.627178192138672

470,0.00012175938172731549,100.0,8.615705490112305

471,0.00010278199079039041,100.0,8.903358459472656

472,0.00010702786767069483,100.0,8.942296981811523

473,0.0001036207277138601,100.0,8.7598295211792

474,0.0001198950776597485,100.0,8.76423168182373

475,9.988675446948037e-05,100.0,8.61091136932373

476,0.0007793573968228884,100.0,8.68604850769043

477,0.00011732265556929633,100.0,8.636289596557617

478,7.732311587460572e-05,100.0,8.66935920715332

479,9.834494085225742e-05,100.0,8.863799095153809

480,9.403889544046251e-05,100.0,8.928291320800781

481,0.00011322483624098822,100.0,8.773195266723633

482,0.00011618166536209174,100.0,8.76898193359375

483,0.00010614477650960907,100.0,8.925406455993652

484,9.984977077692747e-05,100.0,8.978068351745605

485,0.00011488119343994185,100.0,8.916522979736328

486,0.00017438772192690521,100.0,8.804710388183594

487,9.306786159868352e-05,100.0,8.820043563842773

488,8.252663610619493e-05,100.0,8.936531066894531

489,8.880427958501969e-05,100.0,8.944221496582031

490,9.321905417891685e-05,100.0,9.023887634277344

491,8.74823126650881e-05,100.0,8.915807723999023

492,9.3617109087063e-05,100.0,8.799449920654297

493,7.941616786411032e-05,100.0,9.028351783752441

494,7.991962411324494e-05,100.0,8.994600296020508

495,0.0008673375123180449,100.0,9.114607810974121

496,0.00012963028711965308,100.0,9.303160667419434

497,6.936772251719958e-05,100.0,8.934961318969727

498,0.00018420127889839932,100.0,8.911410331726074

499,7.796366844559088e-05,100.0,9.13996410369873

